Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,tags,geo,source
295432,"February 16, 2015",Illinois,Urbana,1200 block of Eads Street.,0,0,"['Shots Fired - No Injuries', 'Brandishing/flourishing/open carry/lost/found']","['40.1231', ' -88.2241']",/incident/295430
295431,"February 15, 2015",Illinois,Urbana,1300 block of Berkley,0,0,"['Shots Fired - No Injuries', 'Brandishing/flourishing/open carry/lost/found']","['40.1248', ' -88.2065']",/incident/295430
295430,"February 14, 2015",Illinois,Champaign,Walnut St and E Washington Street,0,0,['Shots Fired - No Injuries'],"['40.12', ' -88.2363']",/incident/295431
289393,"February 5, 2015",Illinois,Champaign,Mattis Ave,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1182', ' -88.2776']",http://www.news-gazette.com/news/local/2015-02-06/traffic-stop-reveals-loaded-stolen-handgun-one-charged.html
285238,"January 27, 2015",Illinois,Champaign,Dobbins and Anthony Drives,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Drug involvement', 'Possession of gun by felon or prohibited person']","['40.1414', ' -88.2769']",http://www.news-gazette.com/news/local/2015-04-24/felon-gets-prison-term-having-gun.html
285248,"January 26, 2015",Illinois,Champaign,900 block of West Bradley Avenue,0,1,"['Shot - Wounded/Injured', 'Armed robbery with injury/death and/or evidence of DGU found']","['40.1272', ' -88.2581']",http://www.illinoishomepage.net/story/d/story/armed-robber-shoots-victim/17322/v7OaJqVOFEmrzA9bldaPzQ
287958,"January 25, 2015",Illinois,Champaign,301 East Chalmers Street,1,0,"['Shot - Dead (murder, accidental, suicide)', 'Drug involvement', 'Armed robbery with injury/death and/or evidence of DGU found', 'Possession (gun(s) found during commission of other crimes)']","['40.1065', ' -88.2353']",http://www.illinoishomepage.net/story/d/story/scott-pleads-guilty-to-first-degree-murder/40041/zGZMk-ZNYU6YQzDouGNq5Q
283286,"January 24, 2015",Illinois,Urbana,Goodwin Avenue and Illinois Street,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession (gun(s) found during commission of other crimes)']","['40.109', ' -88.2239']",http://www.news-gazette.com/news/local/2015-01-24/danville-man-arrested-having-loaded-gun-car-urbana.html
281309,"January 20, 2015",Illinois,Urbana,2400 block of Prairie Green,0,0,"['Shots Fired - No Injuries', 'Domestic Violence', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1052', ' -88.1762']",http://www.news-gazette.com/news/local/2015-09-17/man-parole-weapons-case-charged-urbana-shooting.html
273268,"January 3, 2015",Illinois,Champaign,West Bradley Avenue and North Elm Street,0,1,['Shot - Wounded/Injured'],"['40.1272', ' -88.2502']",http://www.news-gazette.com/news/local/2015-01-03/man-hit-gunfire-north-champaign.html
274140,"January 2, 2015",Illinois,Urbana,205 W Oregon St,0,0,"['Non-Shooting Incident', 'Possession (gun(s) found during commission of other crimes)', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1073', ' -88.2095']",http://www.illinoishomepage.net/story/d/story/man-requests-jury-trial-for-gun-charges/10774/4p-gZJc4q0CXOBybr0QL_Q
272833,"January 1, 2015",Illinois,Champaign,2700 block of Rachel Road,0,0,"['Possession of gun by felon or prohibited person', 'Brandishing/flourishing/open carry/lost/found']","['40.1219', ' -88.2902']",http://www.news-gazette.com/news/local/2015-01-02/man-charged-after-allegedly-firing-gun-air.html
269630,"December 27, 2014",Illinois,Champaign,2000 N. Mattis Ave,0,0,"['Non-Shooting Incident', 'Possession (gun(s) found during commission of other crimes)']","['40.1377', ' -88.2771']",http://www.news-gazette.com/news/local/2014-12-27/champaign-men-arrested-allegedly-having-loaded-guns-car.html
268615,"December 22, 2014",Illinois,Champaign,410 Brookwood Drive,1,1,"['Shot - Wounded/Injured', 'Shot - Dead (murder, accidental, suicide)', 'Armed robbery with injury/death and/or evidence of DGU found']","['40.1304', ' -88.2493']",http://www.news-gazette.com/news/local/2014-12-24/day-after-champaign-shooting-no-suspects-emerging.html
223668,"November 22, 2014",Illinois,Champaign,512 E Grove St,0,0,"['Non-Shooting Incident', 'Possession (gun(s) found during commission of other crimes)', 'Brandishing/flourishing/open carry/lost/found']","['40.1232', ' -88.2319']",/incident/435385
222801,"November 18, 2014",Illinois,Champaign,500 block of Mitchell Court,0,0,"['Shots Fired - No Injuries', 'Drug involvement', 'ATF/LE Confiscation/Raid/Arrest', 'Criminal act with stolen gun', 'Possession (gun(s) found during commission of other crimes)']","['40.11', ' -88.2913']",http://www.news-gazette.com/news/local/2014-11-19/gunshots-lead-arrest-champaign-man.html
222336,"November 18, 2014",Illinois,Champaign,Red Bud and Forsythia,1,0,"['Shot - Dead (murder, accidental, suicide)']","['40.1328', ' -88.2356']",http://www.illinoishomepage.net/story/d/story/suspicious-death-investigated-as-homicide/34947/BGsKm0QGtk6P1k3Gkl3z9A
222527,"November 18, 2014",Illinois,Urbana,1200 block of Lierman Avenue,0,0,"['Drug involvement', 'Possession (gun(s) found during commission of other crimes)']","['40.1031', ' -88.1886']",http://www.news-gazette.com/news/local/2014-11-19/traffic-stop-leads-arrests-guns-drugs.html
217107,"November 6, 2014",Illinois,Urbana,205 W Oregon St,0,0,['Brandishing/flourishing/open carry/lost/found'],"['40.1073', ' -88.2095']",http://www.illinoishomepage.net/story/d/story/meter-reader-confronted-with-weapon/31118/9tMvoVRDC0y5WVsn039d6Q
215692,"November 4, 2014",Illinois,Urbana,600 block of North Goodwin Avenue,0,1,['Shot - Wounded/Injured'],"['40.1178', ' -88.224']",http://www.news-gazette.com/news/local/2014-11-04/update-champaign-man-undergoing-surgery-following-shooting-urbana.html
279022,"October 27, 2014",Illinois,Champaign,200 block of Arcadia Drive,0,0,"['Non-Shooting Incident', 'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person', 'Gun(s) stolen from owner', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1297', ' -88.2448']",http://www.news-gazette.com/news/local/2015-01-15/2-charged-having-guns-taken-october-burglary.html
210247,"October 25, 2014",Illinois,Champaign,900 block of W Bradley Ave,1,0,"['Shot - Dead (murder, accidental, suicide)']","['40.1272', ' -88.258']",http://www.news-gazette.com/news/local/2014-10-29/victim-first-two-saturday-shootings-dies.html
210250,"October 25, 2014",Illinois,Champaign,1500 block of Winston Drive,1,0,"['Shot - Dead (murder, accidental, suicide)', 'Drug involvement', 'Possession (gun(s) found during commission of other crimes)']","['40.131', ' -88.2747']",http://www.wandtv.com/story/28833473/champaign-police-make-second-arrest-in-connection-with-shooting-death
212052,"October 23, 2014",Illinois,Champaign,212 W. Anthony Drive,0,0,"['Home Invasion', 'Home Invasion - No death or injury']","['40.136', ' -88.2461']",http://www.news-gazette.com/news/local/2014-10-26/guest-reports-armed-robbery-champaign-motel.html
352086,"October 18, 2014",Illinois,Champaign,51 Main St,0,0,"['Shots Fired - No Injuries', 'Bar/club incident - in or around establishment', 'Possession (gun(s) found during commission of other crimes)']","['40.0555', ' -88.2513']",http://www.news-gazette.com/news/local/2015-06-04/man-charged-over-gunfire-outside-high-dive-last-fall.html
313163,"October 14, 2014",Illinois,Champaign,1600 block of Hunter Street,0,0,['Shots Fired - No Injuries'],"['40.1038', ' -88.1886']",/incident/295430
205949,"October 14, 2014",Illinois,Urbana,1700 block of Hunter Street,0,0,"['Shots Fired - No Injuries', 'Domestic Violence', 'Criminal act with stolen gun', 'Possession (gun(s) found during commission of other crimes)']","['40.1038', ' -88.1866']",http://www.news-gazette.com/news/local/2014-10-15/champaign-man-arrested-after-shots-fired-east-urbana.html
198738,"September 28, 2014",Illinois,Urbana,1907 N. Cunningham Ave,0,0,"['Drug involvement', 'Possession (gun(s) found during commission of other crimes)', 'Brandishing/flourishing/open carry/lost/found']","['40.131', ' -88.1973']",http://www.news-gazette.com/news/local/2014-09-30/rantoul-man-faces-gun-drug-charges.html
195894,"September 23, 2014",Illinois,Champaign,500 block of Alabama Avenue,0,1,"['Shot - Wounded/Injured', 'Drug involvement']","['40.1289', ' -88.2506']",http://www.news-gazette.com/news/local/2014-10-01/arrest-made-champaign-shooting-incident.html
183004,"August 30, 2014",Illinois,Urbana,1300 block of Ivanhoe Way,0,0,"['Non-Shooting Incident', 'Brandishing/flourishing/open carry/lost/found']","['40.103', ' -88.1898']",http://www.news-gazette.com/news/local/2014-08-30/urbana-man-arrested-allegedly-firing-gun.html
182036,"August 28, 2014",Illinois,Urbana,205 W Oregon St,0,0,"['Drug involvement', 'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)']","['40.1073', ' -88.2095']",http://www.news-gazette.com/news/local/2014-08-28/early-morning-arrest-brings-drug-weapons-charges.html
175126,"August 15, 2014",Illinois,Champaign,Bradley Avenue and Prospect,0,1,['Shot - Wounded/Injured'],"['40.1272', ' -88.258']",http://www.illinoishomepage.net/story/d/story/1-hurt-in-shooting/15047/f9pEIaGxtUGs0pDexen-AA
173876,"August 11, 2014",Illinois,Champaign,1100 block of N 6th St,0,0,"['Shots Fired - No Injuries', 'Drive-by (car to street, car to car)', 'Possession (gun(s) found during commission of other crimes)']","['40.1263', ' -88.2305']",http://www.news-gazette.com/news/local/2014-08-12/north-sixth-street-scene-more-gunfire.html
172148,"August 9, 2014",Illinois,Champaign,700 block of Tawney Court,0,1,"['Shot - Wounded/Injured', 'Domestic Violence', 'Defensive Use']","['40.1278', ' -88.2283']",http://www.news-gazette.com/news/local/2014-08-11/argument-over-remote-let-shooting-son-charged.html
166593,"July 30, 2014",Illinois,Urbana,Wright and Eads,0,1,"['Shot - Wounded/Injured', 'Possession (gun(s) found during commission of other crimes)']","['40.1231', ' -88.2288']",http://www.news-gazette.com/news/local/2014-08-21/police-seek-help-solving-shooting.html
167232,"July 27, 2014",Illinois,Urbana,1214 W University Avenue,0,0,"['Shots Fired - No Injuries', 'Possession (gun(s) found during commission of other crimes)']","['40.1165', ' -88.2243']",http://www.illinoishomepage.net/story/shots-fired-at-urbana-restaurant/d/story/F23_klPT9UOoDgMJD0nABg
162536,"July 23, 2014",Illinois,Champaign,512 E Grove St,0,0,['Possession (gun(s) found during commission of other crimes)'],"['40.1232', ' -88.2319']",http://www.news-gazette.com/news/local/2014-07-23/champaign-teen-be-tried-adult-gun-charges.html
161014,"July 19, 2014",Illinois,Champaign,1000 North Sixth St,1,1,"['Shot - Wounded/Injured', 'Shot - Dead (murder, accidental, suicide)']","['40.1252', ' -88.2305']",http://www.illinoishomepage.net/news/local-news/arrest-made-in-2014-murder/639728662
157649,"July 10, 2014",Illinois,Urbana,University Avenue at Orchard Street,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Criminal act with stolen gun', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1164', ' -88.2144']",http://www.news-gazette.com/news/local/2015-06-26/stolen-handgun-brings-eight-year-prison-term.html
153561,"July 2, 2014",Illinois,Urbana,800 block of Hawthorne Drive,0,1,['Shot - Wounded/Injured'],"['40.1024', ' -88.199']",http://www.news-gazette.com/news/local/2014-07-02/child-shot-head-urbana-teen-arrested.html
155363,"June 24, 2014",Illinois,Champaign,1500 Hedge Road,1,0,"['Shot - Dead (murder, accidental, suicide)', 'Gang involvement', 'Possession (gun(s) found during commission of other crimes)']","['40.1312', ' -88.2689']",http://www.news-gazette.com/news/local/2015-05-12/champaign-man-faces-weapon-charge.html
155365,"June 23, 2014",Illinois,Champaign,2100 block of West White Street,0,1,"['Shot - Wounded/Injured', 'Drive-by (car to street, car to car)']","['40.1143', ' -88.2821']",http://www.news-gazette.com/news/local/2014-06-25/updated-walk-peace-today-wake-fatal-shooting.html
149155,"June 21, 2014",Illinois,Urbana,Race St and County Rd 1100 N,0,0,"['Non-Shooting Incident', 'Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )', 'Possession (gun(s) found during commission of other crimes)']","['40.0398', ' -88.2092']",http://www.news-gazette.com/news/local/2014-06-21/savoy-man-charged-dui-weapons-offenses.html
196680,"June 14, 2014",Illinois,Urbana,1600 block of Hunter Street,0,0,['Shots Fired - No Injuries'],"['40.1038', ' -88.1886']",http://www.news-gazette.com/news/local/2014-06-15/shots-fired-crowd-no-one-injured.html
196682,"June 14, 2014",Illinois,Urbana,210 S. Race St.,0,1,['Shot - Wounded/Injured'],"['40.1112', ' -88.2088']",http://www.news-gazette.com/news/local/2014-06-14/teen-hit-shot-urbana-parking-lot.html
143612,"May 26, 2014",Illinois,Champaign,1200-block of Neil Street,0,0,['Shots Fired - No Injuries'],"['40.1272', ' -88.2436']",http://www.illinoishomepage.net/story/d/story/shots-fired-in-champaign/32330/aBnwox1l_kqd3sclewYVwA
147322,"May 26, 2014",Illinois,Urbana,300 block of West Church Street,0,1,['Armed robbery with injury/death and/or evidence of DGU found'],"['40.1183', ' -88.2169']",http://www.news-gazette.com/news/local/2014-05-27/woman-man-held-armed-robbery-couple-west-side-park.html
138887,"May 25, 2014",Illinois,Urbana,500 block of South Kenton Street,1,0,"['Shot - Dead (murder, accidental, suicide)', 'Domestic Violence', 'Possession (gun(s) found during commission of other crimes)']","['40.1106', ' -88.2073']",http://www.whio.com/news/news/crime-law/urbana-police-investigate-suspicious-death/nf7K3/
143611,"May 25, 2014",Illinois,Champaign,Arcadia Drive,0,0,"['Shots Fired - No Injuries', 'Drive-by (car to street, car to car)']","['40.1296', ' -88.2458']",http://www.illinoishomepage.net/story/d/story/shots-fired-in-champaign/32330/aBnwox1l_kqd3sclewYVwA
138299,"May 22, 2014",Illinois,Champaign,Eureka and State Streets,0,1,"['Shot - Wounded/Injured', 'Possession (gun(s) found during commission of other crimes)']","['40.1255', ' -88.2469']",http://www.news-gazette.com/news/local/2014-05-24/teen-hit-gunfire-second-champaign-shooting-two-days.html
138303,"May 22, 2014",Illinois,Champaign,800 North State Street,0,0,"['Shots Fired - No Injuries', 'Drive-by (car to street, car to car)', 'Possession (gun(s) found during commission of other crimes)']","['40.1226', ' -88.2468']",http://www.news-gazette.com/news/local/2014-05-24/teen-hit-gunfire-second-champaign-shooting-two-days.html
135973,"May 18, 2014",Illinois,Urbana,400 South Busey Avenue,0,1,"['Sex crime involving firearm', 'Possession (gun(s) found during commission of other crimes)', 'Brandishing/flourishing/open carry/lost/found']","['40.1098', ' -88.2177']",http://www.news-gazette.com/news/local/2014-05-17/updated-woman-injured-home-invasion-near-campus.html
132413,"May 6, 2014",Illinois,Champaign,606 E. Grove St,0,0,['Drug involvement'],"['40.1232', ' -88.2306']",http://www.pjstar.com/article/20140505/NEWS/140509567/1998/NEWS
220435,"April 25, 2014",Illinois,Champaign,1200 block of Gertrude Avenue,0,0,"['Criminal act with stolen gun', 'Possession (gun(s) found during commission of other crimes)']","['40.1334', ' -88.2648']",http://www.news-gazette.com/news/local/2014-04-25/two-felons-arrested-having-guns-stolen-monticello-firm.html
122852,"April 3, 2014",Illinois,Champaign,1500 Kings Way,0,0,['ATF/LE Confiscation/Raid/Arrest'],"['40.1452', ' -88.272']",http://www.news-gazette.com/news/local/2014-03-31/police-arrest-3rd-man-over-guns-stolen-rural-king.html
120055,"March 29, 2014",Illinois,Champaign,100 Bellefontaine Street,0,2,['Shot - Wounded/Injured'],"['40.1295', ' -88.2388']",http://www.news-gazette.com/news/local/2014-03-29/shooting-two-champaign-men-under-investigation.html
117774,"March 22, 2014",Illinois,Champaign,Hanover Court,0,0,"['Home Invasion', 'Home Invasion - No death or injury']","['40.1464', ' -88.2707']",http://www.news-gazette.com/news/local/2014-03-23/one-arrested-two-sought-home-invasion-champaign.html
286423,"March 11, 2014",Illinois,Champaign,312 S Neil St,0,0,"['Non-Shooting Incident', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1129', ' -88.2431']",http://www.news-gazette.com/news/local/2015-01-29/man-sentenced-six-years-having-gun.html
181230,"February 23, 2014",Illinois,Urbana,1300 block of Silver Street,0,0,"['Drug involvement', 'Armed robbery with injury/death and/or evidence of DGU found', 'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)']","['40.0915', ' -88.1929']",http://www.news-gazette.com/news/local/2014-08-26/man-sentenced-three-years-gun-charge.html
107774,"February 17, 2014",Illinois,Urbana,1700 block of East Florida Av,0,0,"['Shots Fired - No Injuries', 'Drug involvement', 'Brandishing/flourishing/open carry/lost/found']","['40.0983', ' -88.1887']",http://www.news-gazette.com/news/local/2014-08-28/early-morning-arrest-brings-drug-weapons-charges.html
106266,"February 12, 2014",Illinois,Champaign,910 W Bloomington Rd,0,0,"['Possession (gun(s) found during commission of other crimes)', 'Brandishing/flourishing/open carry/lost/found']","['40.1337', ' -88.2612']",http://www.news-gazette.com/news/local/2014-02-14/7-24-stolen-handguns-have-surfaced-c-u-crimes.html
103493,"February 3, 2014",Illinois,Champaign,2000 block of West Bradley Av,0,0,"['Drug involvement', 'Possession (gun(s) found during commission of other crimes)']","['40.1275', ' -88.2805']",http://www.news-gazette.com/news/local/2014-02-03/champaign-man-charged-after-gun-found-vehicle.html
103798,"February 3, 2014",Illinois,Urbana,2000 block of Vawter St,0,1,"['Shot - Wounded/Injured', 'Home Invasion', 'Home Invasion - Resident injured', 'Armed robbery with injury/death and/or evidence of DGU found', 'Possession (gun(s) found during commission of other crimes)']","['40.0931', ' -88.1918']",http://www.news-gazette.com/news/local/2014-08-28/early-morning-arrest-brings-drug-weapons-charges.html
99065,"January 21, 2014",Illinois,Champaign,2000-block of North Mattis,0,0,"['Home Invasion', 'Home Invasion - No death or injury']","['40.1376', ' -88.2766']",http://www.illinoishomepage.net/story/armed-home-invasion-robbery-investigated/d/story/A4KKqgvCYESCoP04-K5iNA
95955,"January 12, 2014",Illinois,Urbana,1600 block of Hunter St,0,2,"['Armed robbery with injury/death and/or evidence of DGU found', 'Car-jacking', 'Possession (gun(s) found during commission of other crimes)']","['40.1038', ' -88.1886']",http://www.news-gazette.com/news/local/2014-01-13/updated-five-charged-urbana-robbery-carjacking.html
